counterparty,time_years,path,exposure,hazard_rate,default_weight
Bank B,1.5,793,4899887.733558313,0.027245259864058655,0.007024895723982683
Bank B,1.5,794,841812.4042776874,0.029601786511715907,0.007408053315153262
Bank B,1.5,795,2218444.8440251304,0.03437919474233082,0.007714427050349193
Bank B,1.5,796,2492736.4565334856,0.027454208115190847,0.0060362516839341795
Bank B,1.5,797,767932.3644321065,0.019834922091240346,0.005206388538387952
Bank B,1.5,798,2489322.823667719,0.047405772868096455,0.010756325152064816
Bank B,1.5,799,3816376.120514297,0.03076059674544403,0.00669291835439545
Bank B,1.5,800,3543386.884370001,0.047465010158300534,0.012012776222884325
Bank B,1.5,801,891771.3423909843,0.013092692715561979,0.0030857325843464123
Bank B,1.5,802,1471736.98171709,0.0333244998632906,0.008274060343289813
Bank B,1.5,803,4639013.669973901,0.05443423498013451,0.011588359653249669
Bank B,1.5,804,1664225.3655257998,0.05330428525475621,0.010980508350767804
Bank B,1.5,805,2279734.9414569293,0.030583720898108294,0.00653203713569761
Bank B,1.5,806,1070420.06201705,0.024178887492032,0.007188870411739656
Bank B,1.5,807,4921068.21378834,0.039537969490843955,0.009397590515697773
Bank B,1.5,808,1778884.9112745537,0.04515088217352618,0.00933153678706966
Bank B,1.5,809,3294388.997227195,0.035474279254939865,0.008525624355686379
Bank B,1.5,810,631960.5802238218,0.027165718454557213,0.007428467451447318
Bank B,1.5,811,2252572.701247371,0.02130767714386066,0.005390123558298376
Bank B,1.5,812,2055644.9585982393,0.022457528677953094,0.00532290421403625
Bank B,1.5,813,1661088.7373946034,0.04038410965272498,0.01062383320500393
Bank B,1.5,814,5919807.692856118,0.03439718441853746,0.009233345519490621
Bank B,1.5,815,2569103.7436691057,0.0365254759572617,0.00786062682349431
Bank B,1.5,816,678570.1818324388,0.025958454509992675,0.005341323758109917
Bank B,1.5,817,2887700.6534878504,0.02544131232167037,0.0068618806704136
Bank B,1.5,818,908661.851225558,0.04700228724703792,0.010901293733915907
Bank B,1.5,819,1552401.8503755783,0.052157522896600264,0.012767251302118643
Bank B,1.5,820,1259025.443816619,0.03095675587357219,0.007824243568296696
Bank B,1.5,821,3892603.595602359,0.030356215153876764,0.008171421817563362
Bank B,1.5,822,312341.7722356329,0.023757318570207346,0.005291032557661057
Bank B,1.5,823,1484601.554211602,0.03198962711899567,0.00719426648586019
Bank B,1.5,824,1326836.5280352302,0.0327999999876339,0.006905171756251494
Bank B,1.5,825,1022142.7442756263,0.01933536418926414,0.004815984892002301
Bank B,1.5,826,618069.2167880681,0.032377257730421515,0.007831332416582959
Bank B,1.5,827,1572887.2980331387,0.03712944998256123,0.00848167208253936
Bank B,1.5,828,2213743.340606492,0.04121967221497092,0.009729766260986206
Bank B,1.5,829,2647385.87184541,0.013549992736970112,0.0024481577681647604
Bank B,1.5,830,1574372.062538857,0.03334616727027747,0.008355582681302876
Bank B,1.5,831,818485.7767725855,0.014351173592879164,0.0035969012063372663
Bank B,1.5,832,3216404.0738638034,0.05728282680246489,0.014018358938101882
Bank B,1.5,833,3776827.559525946,0.0237061689175325,0.00694022042739062
Bank B,1.5,834,2003811.0929472789,0.01726380552529048,0.004518635452084863
Bank B,1.5,835,1608623.0268340623,0.03214177827906274,0.0067025328555126995
Bank B,1.5,836,0.0,0.017056475450998178,0.0046160069304513884
Bank B,1.5,837,1458572.6827387088,0.0373582840259094,0.008052950136606118
Bank B,1.5,838,2017451.7095748368,0.05296248493729328,0.011456960667928673
Bank B,1.5,839,4171373.744903903,0.032023909025134294,0.008326911949002258
Bank B,1.5,840,2754667.3963951967,0.025702838210971548,0.0064229458357650815
Bank B,1.5,841,1727935.2223322089,0.01683239037641094,0.004557842782745181
Bank B,1.5,842,3713887.461459548,0.039793611946951676,0.008604738048678118
Bank B,1.5,843,2906795.316934617,0.022068804844452804,0.0068744123651264255
Bank B,1.5,844,2310968.467725603,0.030026148486588338,0.007169779561223999
Bank B,1.5,845,1414402.7273545486,0.013876166766039434,0.0035551434353936484
Bank B,1.5,846,1446209.9201243455,0.02326114145360709,0.005659569602263659
Bank B,1.5,847,1128438.177501424,0.03378338420578994,0.008331353831770416
Bank B,1.5,848,766327.950729504,0.008291652951984845,0.0014106397494609846
Bank B,1.5,849,615361.1863398046,0.0194057473005013,0.004712753585729645
Bank B,1.5,850,778886.2157097408,0.01349167378355072,0.003568357566779201
Bank B,1.5,851,2932982.8638229473,0.013448256148462049,0.004250812848696328
Bank B,1.5,852,2144331.543242794,0.03168476821085664,0.008566690390398368
Bank B,1.5,853,2046767.954733534,0.04572607004553088,0.010044571844585293
Bank B,1.5,854,790794.8225168949,0.017211644591697904,0.004687148545909348
Bank B,1.5,855,2121369.569959327,0.023031901191033512,0.005488761958580279
Bank B,1.5,856,4265377.702214227,0.023116261900302183,0.0048059420659317675
Bank B,1.5,857,679849.7260994476,0.013551585912593277,0.002844276613939156
Bank B,1.5,858,1295383.546839552,0.02432202334022479,0.005572240391724881
Bank B,1.5,859,1867311.7958439055,0.02755256619828371,0.007635854037819079
Bank B,1.5,860,928832.7617902773,0.01265912403324488,0.003115321242821989
Bank B,1.5,861,912515.3577608798,0.010161866777533647,0.0037074687528126926
Bank B,1.5,862,1372292.5936978485,0.028766361490989933,0.006501674974589644
Bank B,1.5,863,1448895.9670666521,0.04928517447218837,0.010491813082290191
Bank B,1.5,864,5455258.973786278,0.04371147546913447,0.009018010096849438
Bank B,1.5,865,1957841.1544653918,0.023155018934665095,0.004374676602165506
Bank B,1.5,866,2168754.1597891236,0.024352053483859146,0.005761185720239759
Bank B,1.5,867,990050.9453652985,0.02972403824660512,0.006581276654968993
Bank B,1.5,868,1019981.2381491611,0.03193340439234588,0.00831449422524988
Bank B,1.5,869,3152611.685067128,0.03379834985528646,0.007479831886039068
Bank B,1.5,870,3413068.645464226,0.01966561916457607,0.006350082108455668
Bank B,1.5,871,974263.6683839364,0.024570714520674653,0.0077850127931438085
Bank B,1.5,872,2022607.3482025124,0.025035725810630773,0.00531501786117039
Bank B,1.5,873,2732581.164229951,0.02842395650688801,0.006540863269653974
Bank B,1.5,874,3757802.9573515207,0.019044297922427143,0.005344138067243875
Bank B,1.5,875,4205314.081002392,0.0336691376084141,0.007995259612944672
Bank B,1.5,876,1560116.611591379,0.02506143738588785,0.005733994028752187
Bank B,1.5,877,861371.4682316281,0.031092249412801795,0.007781567113213539
Bank B,1.5,878,2547879.8114504907,0.036434575299119094,0.009355304225469374
Bank B,1.5,879,2379619.448353527,0.027121537009582353,0.006409870201870338
Bank B,1.5,880,1492245.9930728194,0.0370437137533446,0.008514039778398264
Bank B,1.5,881,6169119.001300898,0.039525066147211775,0.009733619413162753
Bank B,1.5,882,3137432.249764226,0.03412555019978793,0.007068646038873361
Bank B,1.5,883,915556.158018637,0.02062508996725192,0.005630237205623501
Bank B,1.5,884,1856684.4558383338,0.029960271826975457,0.006079009928686596
Bank B,1.5,885,3089184.2818897655,0.035314219335724734,0.008508781039131108
Bank B,1.5,886,1376529.6907178855,0.025736968457330606,0.007532454228033614
Bank B,1.5,887,3034787.8008366004,0.024984391051003172,0.005615446057442464
Bank B,1.5,888,2858127.842935685,0.03675336431773971,0.008581312131422325
Bank B,1.5,889,698971.6066186525,0.03209535094060992,0.00773878451233001
Bank B,1.5,890,2024144.8210966694,0.02381262442573454,0.00527133922584011
Bank B,1.5,891,4566784.716323856,0.0377327399152382,0.008282131905425039
Bank B,1.5,892,2469826.285790395,0.033886603891848284,0.007073456446590631
Bank B,1.5,893,4526745.261889946,0.04098193372165861,0.010070799829668742
Bank B,1.5,894,69682.37659439654,0.01905485036586589,0.005375280401472504
Bank B,1.5,895,2431047.509676026,0.017982378224711257,0.004510081112450104
Bank B,1.5,896,1746969.709961263,0.03501129551930266,0.008923715339133609
Bank B,1.5,897,643495.2759375667,0.012344050001584055,0.003380761576921354
Bank B,1.5,898,2160558.6286660186,0.020589062311161782,0.005971983611405496
Bank B,1.5,899,725686.6290474061,0.013141993303317279,0.0030011351653727036
Bank B,1.5,900,453368.8902891354,0.036390296456401294,0.008810921399876825
Bank B,1.5,901,4099297.4921500892,0.04696616428224591,0.009155731712901738
Bank B,1.5,902,1469547.6072096322,0.04215604293260939,0.008057590720773056
Bank B,1.5,903,2475700.517283966,0.02488322740396662,0.006246012266168166
Bank B,1.5,904,966170.3841001166,0.024484483170363835,0.005830778856006469
Bank B,1.5,905,2570624.7084923564,0.029526177469035218,0.006892222417540506
Bank B,1.5,906,1004946.5507415758,0.02599711825163404,0.007207212825752651
Bank B,1.5,907,1159524.55760164,0.030711595687263078,0.007621334171661109
Bank B,1.5,908,457722.41702123196,0.028033932787455123,0.006105828991001316
Bank B,1.5,909,930551.1030292345,0.01863686124170115,0.0055211983847420765
Bank B,1.5,910,2818995.8279096,0.03027813340748273,0.008731062228252706
Bank B,1.5,911,1417753.6494705093,0.010160376664860244,0.0023716889458228474
Bank B,1.5,912,2630682.0847722944,0.026913009440194986,0.00564332762273223
Bank B,1.5,913,3457587.2439781614,0.02560824443411131,0.00593473086166707
Bank B,1.5,914,1655437.2927916506,0.021944270255636698,0.005631751667950713
Bank B,1.5,915,1616782.588266023,0.02542623228170007,0.005726521477362079
Bank B,1.5,916,265738.6949267959,0.023406974764349227,0.006827071388521344
Bank B,1.5,917,1930979.7680032873,0.049125490946636687,0.011318926369552784
Bank B,1.5,918,1369969.3072612043,0.03462879532706193,0.0066517090091042785
Bank B,1.5,919,1540427.601729348,0.013545320768654282,0.004516167264008497
Bank B,1.5,920,1982811.6932730477,0.018074953518790276,0.004311785691619163
Bank B,1.5,921,2028836.0055435875,0.02787524747901327,0.008048027660133572
Bank B,1.5,922,1691135.5620264949,0.026036703444702568,0.0071999952119389254
Bank B,1.5,923,5143916.780434181,0.031177897083455676,0.007971632666307404
Bank B,1.5,924,2206249.012155549,0.01759630332039433,0.004979066989845515
Bank B,1.5,925,506889.6192680516,0.015569653789390006,0.003524216892978993
Bank B,1.5,926,3012104.894419678,0.04854939182227414,0.011668754627956801
Bank B,1.5,927,849093.9530900717,0.021592951014139702,0.006210395011944536
Bank B,1.5,928,1301781.8620673444,0.032567412007596455,0.007148040870699646
Bank B,1.5,929,2148869.7154321913,0.023116071749744522,0.005314496130787605
Bank B,1.5,930,3974433.8991713477,0.06753252845029231,0.014568923024179559
Bank B,1.5,931,1843700.7703575273,0.027446248219844017,0.005855357260262872
Bank B,1.5,932,261328.12376325484,0.028649744073509693,0.0060693941810373575
Bank B,1.5,933,2370498.892228853,0.041356404441148235,0.010680244882179002
Bank B,1.5,934,777693.087457048,0.04050062646073316,0.008308231292406765
Bank B,1.5,935,2135983.008268714,0.03514330826511243,0.009205107589418504
Bank B,1.5,936,846128.4866819631,0.015422987666380755,0.004873365221384374
Bank B,1.5,937,1101662.049854104,0.022360167037748686,0.004276085729663759
Bank B,1.5,938,2733976.1189610795,0.041939648858980993,0.010503886420001995
Bank B,1.5,939,773249.9674769584,0.01916641818063218,0.005068982973710057
Bank B,1.5,940,2093096.9123512576,0.020033785575930465,0.00442211469786058
Bank B,1.5,941,1029666.3416912722,0.00980177135301176,0.004469856360764357
Bank B,1.5,942,613724.2329180657,0.022585910538183034,0.005206107900544765
Bank B,1.5,943,3204747.427267189,0.03180494307787381,0.007865933560148863
Bank B,1.5,944,281768.93505844957,0.048157736549736464,0.01135962859159334
Bank B,1.5,945,3008144.079244404,0.04999457554641021,0.01079067119981314
Bank B,1.5,946,993570.5190359285,0.016109555127497566,0.004948001830029192
Bank B,1.5,947,3296388.190091202,0.03239072612368124,0.007832923837078676
Bank B,1.5,948,1590731.4704731472,0.0350947636542373,0.007224093639739082
Bank B,1.5,949,333276.73919311684,0.023579723173287236,0.004717800408992501
Bank B,1.5,950,343229.15647514147,0.021132426989777714,0.004105701026286823
Bank B,1.5,951,744037.905859849,0.025716692568538084,0.0067074454523631255
Bank B,1.5,952,3245091.187083285,0.017713740129875526,0.003726529084297936
Bank B,1.5,953,291499.88911114587,0.022527656041347887,0.005122203498461708
Bank B,1.5,954,4021513.547270122,0.029477275682776152,0.006309027158532321
Bank B,1.5,955,1913225.723994997,0.0383561749009869,0.009730546369806303
Bank B,1.5,956,1323546.3140491368,0.048374230501060926,0.010434649357636494
Bank B,1.5,957,444329.04409938015,0.03116944043106449,0.007084746176761025
Bank B,1.5,958,4289287.520413734,0.04527612456362889,0.010371691320351983
Bank B,1.5,959,1361992.4338918403,0.04044190805935785,0.009159988031498978
Bank B,1.5,960,1708204.2120734889,0.032187535415627994,0.009250102363172252
Bank B,1.5,961,3701586.8304747622,0.032238853755281655,0.007213284655248953
Bank B,1.5,962,4880102.402852355,0.03582793567646045,0.007874592374966793
Bank B,1.5,963,3473798.2951326347,0.041023159833215944,0.009829271558397967
Bank B,1.5,964,787602.6207693741,0.03079081703666022,0.006973885293045212
Bank B,1.5,965,645491.6579011488,0.02226727460826251,0.004359057478824702
Bank B,1.5,966,1745816.3648965799,0.023764599824046495,0.005308107367007708
Bank B,1.5,967,2582590.3660913114,0.047660960872892635,0.010956284027296648
Bank B,1.5,968,1088878.9974220127,0.0064049209144760085,0.001887847714944102
Bank B,1.5,969,1596502.1067973203,0.032283523229700156,0.007133916751220104
Bank B,1.5,970,804802.781763082,0.027293931911923863,0.008300549888706765
Bank B,1.5,971,1907422.3706317074,0.02709433542867739,0.006356742468957011
Bank B,1.5,972,4623406.033960361,0.017134514966630765,0.0037397321295968844
Bank B,1.5,973,673785.3364299778,0.013923741015718449,0.002815337136553686
Bank B,1.5,974,3331983.874242154,0.026921850095243918,0.007881940903676887
Bank B,1.5,975,278316.6620005769,0.019162210063815358,0.004259602081866598
Bank B,1.5,976,1250408.62465682,0.023879251935056172,0.004547783239895797
Bank B,1.5,977,3575371.483637367,0.027979136296108854,0.006978281957098154
Bank B,1.5,978,2610959.3307002806,0.035023273417019364,0.007965570463308813
Bank B,1.5,979,3369416.7754485207,0.03110448823303834,0.007410999009672459
Bank B,1.5,980,1007460.6722590032,0.025575900848794,0.007037275503731899
Bank B,1.5,981,1281137.9298242615,0.02113739689158934,0.0045817633719932305
Bank B,1.5,982,1703974.04243481,0.03056567151767542,0.00770055607368525
Bank B,1.5,983,4342191.841186734,0.04965645559327874,0.010856937530025035
Bank B,1.5,984,2719121.1985785,0.05869313671584067,0.011871372197516439
Bank B,1.5,985,1710701.8097969785,0.01666336026906496,0.004940535132183621
Bank B,1.5,986,656490.588832017,0.0172196443070596,0.003490441819353096
Bank B,1.5,987,1752639.3802830148,0.017535453115962114,0.005026638807971828
Bank B,1.5,988,816513.0690309601,0.021980912188478804,0.007091346519471187
Bank B,1.5,989,1555324.8074065014,0.024204371050211816,0.00622557396799972
Bank B,1.5,990,3057320.8870899538,0.046684573851246976,0.01205410763361947
Bank B,1.5,991,299324.66693334177,0.007992853283095987,0.003267619510934794
Bank B,1.5,992,0.0,0.01257652467910184,0.0041559534829779254
Bank B,1.5,993,3503455.6879186956,0.05348099082276308,0.011518406548046811
Bank B,1.5,994,5573449.397667103,0.041116189351491444,0.010406564788790318
Bank B,1.5,995,597197.3196160487,0.02590267593041429,0.006640548952815406
Bank B,1.5,996,1560228.0642299773,0.022898200274591766,0.005861914645574506
Bank B,1.5,997,2630403.1447349535,0.0392999358366889,0.01018894224570499
Bank B,1.5,998,934323.1731067847,0.024228884055022555,0.006571129986849167
Bank B,1.5,999,2525901.792763287,0.018699890264784812,0.004522098276832587
Bank B,1.5,1000,1023941.3258336765,0.02079414280454483,0.006470313711330999
Bank B,1.5,1001,4082331.898539084,0.03472467846635703,0.008290695183530206
Bank B,1.5,1002,1747054.6224605057,0.019039222762153897,0.004689724434993381
Bank B,1.5,1003,525057.7881607404,0.014263752978812813,0.004296164276772707
Bank B,1.5,1004,6116452.2667994015,0.03701945669214286,0.00848752610596748
Bank B,1.5,1005,4423422.876928544,0.014376511484758037,0.003914914807423897
Bank B,1.5,1006,1093502.4830460183,0.028311872274113716,0.005908222204290103
Bank B,1.5,1007,5561925.08362545,0.031472572813826705,0.00772090416805471
Bank B,1.5,1008,4151761.9750743373,0.029776244274451275,0.006281869591338585
Bank B,1.5,1009,1592672.7594293142,0.03134952979638671,0.00722957755817244
Bank B,1.5,1010,1325730.7805240646,0.02676671917665306,0.006869689621649355
Bank B,1.5,1011,7662759.134938868,0.052361436853281866,0.011461636884594228
Bank B,1.5,1012,2587444.3670352106,0.047807672980437706,0.010448238917336816
Bank B,1.5,1013,1992131.8547094264,0.043921865297408325,0.009761637157503666
Bank B,1.5,1014,1731752.1564385698,0.028966636708071418,0.007060196401013186
Bank B,1.5,1015,3670936.839677712,0.04137732897716707,0.008567864532871172
Bank B,1.5,1016,804235.0739417924,0.01961028038809616,0.0051282945969370886
Bank B,1.5,1017,1169605.562682642,0.029058870474565048,0.007795934297826879
Bank B,1.5,1018,5756642.569359876,0.03920058252523556,0.008127074621119945
Bank B,1.5,1019,707850.1370267059,0.021323856464757384,0.005051005088491434
Bank B,1.5,1020,628844.6293504479,0.009877110814993838,0.0029176164789630477
Bank B,1.5,1021,909677.0163230994,0.02685862331104518,0.007239800428686105
Bank B,1.5,1022,1568762.9393729486,0.02678540458389938,0.006691256887608854
Bank B,1.5,1023,2856757.321527176,0.04616873756214603,0.011575358510689582
Bank B,1.5,1024,2237496.742337023,0.03546405360255428,0.007435530859143835
Bank B,1.5,1025,753014.8516572915,0.017168171800255098,0.004370269691226003
Bank B,1.5,1026,4577324.074050199,0.021482705996143513,0.005694968768789277
Bank B,1.5,1027,60255.436211543085,0.007426276969442916,0.00344947568538001
Bank B,1.5,1028,677280.4658464863,0.035448769064733085,0.008216731613822525
Bank B,1.5,1029,1451982.6858432929,0.025875443926450914,0.005453679385119314
Bank B,1.5,1030,1138875.4304382866,0.027088942934610206,0.006907887793688561
Bank B,1.5,1031,1719074.1252843174,0.04773306630196511,0.010615381034685178
Bank B,1.5,1032,1512671.668550922,0.023727984317695166,0.006191379180361056
Bank B,1.5,1033,4132298.966037795,0.03260868959549573,0.007389008904299943
Bank B,1.5,1034,1118660.2056611297,0.040652278809437295,0.009935796586925227
Bank B,1.5,1035,2321975.9562861556,0.01952006309468908,0.004078758797992688
Bank B,1.5,1036,3588135.2023517983,0.03788577715813462,0.007968089246470633
Bank B,1.5,1037,1206077.6312182366,0.018279276089228573,0.0048125292758333105
Bank B,1.5,1038,1158048.1444424146,0.033879230078401545,0.00829521047120474
Bank B,1.5,1039,2474794.035952848,0.034463315154084684,0.008324979175589942
Bank B,1.5,1040,1849036.9759277613,0.03940611308130384,0.008497430785996962
Bank B,1.5,1041,2781865.891499175,0.02949069516677063,0.008171933488976713
Bank B,1.5,1042,1441807.8041481746,0.046402119942740266,0.010469384916047986
Bank B,1.5,1043,1130637.507992216,0.0175776136810851,0.005065639692733437
Bank B,1.5,1044,663304.9365025759,0.01922138008165547,0.005417207782878797
Bank B,1.5,1045,2313269.4599444256,0.02385552660298693,0.00573644453499178
Bank B,1.5,1046,913104.5945915269,0.02778546252583615,0.006291495756491128
Bank B,1.5,1047,1710984.3075005822,0.03012863551764088,0.007171566368116666
Bank B,1.5,1048,1382261.5356146353,0.017938152173779427,0.00578948181970107
Bank B,1.5,1049,754895.276797713,0.01544295552192877,0.003655420809347776
Bank B,1.5,1050,2469571.1659166934,0.03814674789787025,0.008924569860589426
Bank B,1.5,1051,2547675.4680208536,0.027470648027863052,0.0076074803337056185
Bank B,1.5,1052,2334054.935883345,0.03215191325376556,0.0076892134725516925
Bank B,1.5,1053,1791320.129982398,0.010392078660170057,0.00192679702716958
Bank B,1.5,1054,1859552.262171923,0.030931375127897294,0.007931976477899005
Bank B,1.5,1055,1544402.8235125502,0.024393406284987262,0.006220515074377708
Bank B,1.5,1056,585280.0534616212,0.01821568117548547,0.004033753732819334
Bank B,1.5,1057,2330100.361123219,0.029149282126838427,0.0076517641824506155
Bank B,1.5,1058,1577888.6923679751,0.039983134319669975,0.008743488699654134
Bank B,1.5,1059,1869342.5513842688,0.04505542682240033,0.009674430708033532
Bank B,1.5,1060,3323876.1883175382,0.03067876112495143,0.007932914984083994
Bank B,1.5,1061,1367584.2520667585,0.016434899393299843,0.004885094385753241
Bank B,1.5,1062,1527314.6052274653,0.014627973379370943,0.003558214862721676
Bank B,1.5,1063,2047575.295011097,0.03357498990450418,0.008052774651712169
Bank B,1.5,1064,3011672.3413358247,0.023916115597530544,0.006096481996693881
Bank B,1.5,1065,1806277.8179335468,0.025684165596470146,0.005462052112151561
Bank B,1.5,1066,1965138.2468110868,0.037029158001540975,0.009042698254355441
Bank B,1.5,1067,4490162.90796378,0.0372012007687873,0.008390697411027048
Bank B,1.5,1068,887544.7622317179,0.01734941130441023,0.004064450015550114
Bank B,1.5,1069,3586696.633684497,0.05761157671112021,0.012143713590714422
Bank B,1.5,1070,1662192.025003078,0.022122378138401746,0.005832778332628408
Bank B,1.5,1071,2956952.7869942677,0.040597136984110556,0.009870366993189106
Bank B,1.5,1072,0.0,0.016325151443742567,0.004039650243994775
Bank B,1.5,1073,2743455.22683168,0.046127786134037625,0.010112472705016806
Bank B,1.5,1074,3233583.6783912904,0.022961707527133942,0.006085754522060394
Bank B,1.5,1075,577961.6231360473,0.01653278888736907,0.004542645332674344
Bank B,1.5,1076,1308252.5729369526,0.02125823260678951,0.004629385093886551
Bank B,1.5,1077,1221996.5941513078,0.029772736569053063,0.0066406302218272595
Bank B,1.5,1078,1901444.5646341136,0.01945872273695575,0.006334030342216246
Bank B,1.5,1079,2412242.562208712,0.027444755651623586,0.006490271975759132
Bank B,1.5,1080,945547.6602467224,0.02338530490503777,0.0053281320963477485
Bank B,1.5,1081,3028594.344165557,0.037513176468993985,0.010772022127169434
Bank B,1.5,1082,2669918.247011104,0.018161139100597076,0.004011338032249179
Bank B,1.5,1083,2554920.2634430546,0.01926427971504542,0.005144016851254207
Bank B,1.5,1084,2608862.256539579,0.037037483961650124,0.007750395605882865
Bank B,1.5,1085,2266445.948033746,0.03254394700847447,0.006782859369677152
Bank B,1.5,1086,1138803.6514462503,0.03193478207610605,0.008018955783924753
Bank B,1.5,1087,1913401.009078653,0.03243133833731037,0.007713124568720531
Bank B,1.5,1088,1858432.551986054,0.015521088179245643,0.0052420871385018275
Bank B,1.5,1089,1953251.5739406147,0.021634817135916726,0.004780081566801431
Bank B,1.5,1090,3249412.6173480917,0.03626029249757263,0.007647255089160088
Bank B,1.5,1091,1417295.222871392,0.027936020897481383,0.0075602966136120164
Bank B,1.5,1092,838300.755171974,0.028040186369561394,0.006266776981469047
Bank B,1.5,1093,3234131.0104958043,0.0334964287836874,0.007627753641539559
Bank B,1.5,1094,1166871.958345002,0.029649475069086627,0.00845933024235479
Bank B,1.5,1095,1219255.3012667678,0.029955098559328673,0.006823373823055534
Bank B,1.5,1096,1862612.0728240025,0.014078528834816051,0.004669742462683368
Bank B,1.5,1097,1745537.818714876,0.033376788599689844,0.006731373100208327
Bank B,1.5,1098,4524890.922066275,0.022355401901114114,0.005110876838936074
Bank B,1.5,1099,3810684.0888646576,0.04630743103072567,0.010534567764649228
Bank B,1.5,1100,4018645.779565305,0.051505148355490166,0.009924130455162938
Bank B,1.5,1101,2980171.8128528986,0.029736832777285786,0.006979619644150503
Bank B,1.5,1102,959609.38784825,0.027149596355572823,0.006244073540438433
Bank B,1.5,1103,1699389.9957605517,0.033906992177416835,0.007659110257983381
Bank B,1.5,1104,5552892.139394288,0.027255979958350617,0.0058681073894349955
Bank B,1.5,1105,1555949.4427371817,0.026707293576335264,0.007374909487986248
Bank B,1.5,1106,2440493.0457753465,0.04145493667907354,0.00838831269146656
Bank B,1.5,1107,1328302.7344248907,0.022217113714094596,0.0049379028293567995
Bank B,1.5,1108,491092.8707228437,0.013570101063716368,0.0030524111647802776
Bank B,1.5,1109,2166342.760238264,0.01894191074674774,0.0050950843040876714
Bank B,1.5,1110,3486630.896194486,0.05020417691015934,0.011183558906873059
Bank B,1.5,1111,789505.764711322,0.019287488250105404,0.00490570059789186
Bank B,1.5,1112,1620536.4821898558,0.03456226384778354,0.009080489539501468
Bank B,1.5,1113,1556521.4679863644,0.03297069706471425,0.006527480284012843
Bank B,1.5,1114,1053366.7819485627,0.013910423100102242,0.003280199611432555
Bank B,1.5,1115,3363392.447895093,0.02899042750349717,0.005430933367995827
Bank B,1.5,1116,2562494.5342624215,0.035912972105171845,0.007284363114688719
Bank B,1.5,1117,713499.3338814958,0.02563401222122457,0.0070901599807650095
Bank B,1.5,1118,1030558.2632426512,0.03737806177269428,0.007992711260664032
Bank B,1.5,1119,989249.3697529143,0.017687571672535155,0.004324263039775733
Bank B,1.5,1120,1512514.2237884097,0.016576378696968326,0.0030219686243007082
Bank B,1.5,1121,825709.2565618654,0.015436567818471577,0.004259804441774873
Bank B,1.5,1122,1494490.3635330033,0.022538193114114632,0.005602612543375907
Bank B,1.5,1123,2283247.4464936918,0.04014870948959621,0.01055209692317205
Bank B,1.5,1124,2664740.197466133,0.032516615430983234,0.007000591065525086
Bank B,1.5,1125,1392434.9576154384,0.014275542522286572,0.0036023458887350923
Bank B,1.5,1126,1599523.7519490644,0.038470276121707746,0.00975219250328252
Bank B,1.5,1127,0.0,0.026472548238241484,0.006121435721965662
Bank B,1.5,1128,2377958.1988701303,0.028367926678432853,0.006639585947698645
Bank B,1.5,1129,5061714.652534165,0.04131362968408806,0.009624615717231055
Bank B,1.5,1130,2360186.2796174623,0.07311740121109679,0.01692271873275375
Bank B,1.5,1131,767074.2312019165,0.02774707078160464,0.006738924451045958
Bank B,1.5,1132,112893.41931053775,0.04469363455952696,0.00947527228956302
Bank B,1.5,1133,2320663.596534446,0.018735249104271906,0.003954638027676705
Bank B,1.5,1134,1800319.8308967922,0.0173006189200091,0.003776079032980162
Bank B,1.5,1135,4662647.592775776,0.015689066471413785,0.005204972829895516
Bank B,1.5,1136,2614682.462461221,0.041390255702169226,0.009550820875653843
Bank B,1.5,1137,1171660.6366588424,0.025368166039934945,0.005056882568915122
Bank B,1.5,1138,1269406.8531647436,0.03934245217405504,0.00953181788879709
Bank B,1.5,1139,1085094.4409382974,0.020856764161214323,0.004692008920870738
Bank B,1.5,1140,4187536.462040878,0.023449069256300956,0.006623065402387995
Bank B,1.5,1141,2369407.8845952293,0.04988356761407866,0.012204888539603886
Bank B,1.5,1142,1881540.3161226725,0.036823811181562444,0.008365660022170651
Bank B,1.5,1143,2345310.2377058947,0.029652897218825892,0.0061610397863505195
Bank B,1.5,1144,2931683.0827515605,0.05574741841712095,0.011748919421330384
Bank B,1.5,1145,1608706.8642003401,0.023001331545080134,0.004845377407487916
Bank B,1.5,1146,824259.9982980047,0.023622286676136216,0.0057734840099169515
Bank B,1.5,1147,598801.758953976,0.01930835233205035,0.005095739940828903
Bank B,1.5,1148,2130295.6084490046,0.026091665235294312,0.0061709061485344385
Bank B,1.5,1149,489369.2366221413,0.017225032649384506,0.005508585819339884
Bank B,1.5,1150,2616654.033073058,0.02894188760990198,0.007047943303958526
Bank B,1.5,1151,2451755.1192667345,0.023566707175323807,0.005466246411993669
Bank B,1.5,1152,680364.1501911338,0.028302365712331645,0.006830267204904206
Bank B,1.5,1153,1929312.9603000716,0.03325183714048008,0.008256961115928108
Bank B,1.5,1154,1942007.86085127,0.022669771781849025,0.004673152400900493
Bank B,1.5,1155,3636462.686299784,0.028138270475063065,0.00851248042005015
Bank B,1.5,1156,3737126.0373620708,0.018897718227295884,0.00335285648284378
Bank B,1.5,1157,1730516.2098101578,0.03235413094365064,0.007719295387929703
Bank B,1.5,1158,1440781.5887558456,0.014477737626895974,0.003644129711993571
Bank B,1.5,1159,3724015.7255846984,0.014453182572122553,0.004243432354055887
Bank B,1.5,1160,2333546.0503954017,0.02903162662001825,0.007854864013418617
